order_id,order_date,status,item_id,sku,qty_ordered,price,value,Discount_Percent,discount_amount,category,payment_method,year,month,Gender,age,City,Reasons for cancelation and order refund
88466,12/20/2020,complete,623264,HALSHO59F835E4825D4,3,17.9,35.8,10.0,358.0,Home & Living,Easypay_MA,2020,12,MALE,19,Alexandria,No Cancelation or Refund
190274,03/20/2021,received,747311,KABLIT59AC0BF07E2C8-12-18 Months,2,69.4,69.4,0.0,0.0,Kids & Baby,cod,2021,3,MALE,32,Mansoura,No Cancelation or Refund
126711,12/25/2020,received,663350,WOFDEA59F1EE204ABCC-M,2,79.8,79.8,0.0,0.0,Women's Fashion,cod,2020,12,FEMALE,60,Cairo,No Cancelation or Refund
213482,04/13/2021,canceled,778419,MATSAM5A38C8B2F0314,2,355.0,355.0,10.0,3550.0,Mobiles & Tablets,Payaxis,2021,4,FEMALE,46,Cairo,Arriving date has changed
175187,02/19/2021,complete,732018,SOGMUL5A2FCAD42BCBE,2,86.6,86.6,0.0,0.0,Soghaat,cod,2021,2,FEMALE,58,Alexandria,No Cancelation or Refund
49088,03/01/2021,canceled,735165,BAGDOV5A099F4EF3FFA,21,37.0,740.0,0.0,0.0,Beauty & Grooming,Easypay,2021,3,MALE,50,Alexandria,product delivered to a wrong address
125013,01/18/2021,complete,717703,APPJAC59EF4D7928BF3,2,303.4,303.4,0.0,0.0,Appliances,cod,2021,1,MALE,26,Cairo,No Cancelation or Refund
255982,07/27/2021,canceled,876079,MEFRED5B17A99BF01BB-M,2,99.9,99.9,0.0,0.0,Men's Fashion,bankalfalah,2021,7,MALE,52,Cairo,product damaged during shipping
44697,12/03/2020,canceled,605236,MATINF59BAB37E3AB89,2,1859.9,1859.9,0.0,0.0,Mobiles & Tablets,Easypay,2020,12,MALE,61,Alexandria,product arrived too late
22849,12/20/2020,complete,630003,ENTECO59F98B18CA9D0,2,2149.9,2149.9,12.55872366,27000.0,Entertainment,easypay_voucher,2020,12,FEMALE,51,Giza,No Cancelation or Refund
234147,04/30/2021,received,809814,OTHPCB5AB351EE892E4,6,100.0,500.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,61,Cairo,No Cancelation or Refund
168129,01/26/2021,received,721227,WOFVAL59D691A4CDB49,2,46.6,46.6,0.0,0.0,Women's Fashion,cod,2021,1,MALE,60,Alexandria,No Cancelation or Refund
107688,05/22/2021,order_refunded,828546,MEFZEW5AA23F9678809-L,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2021,5,MALE,23,Cairo,product arrived too late
207757,04/04/2021,complete,769699,MEFKAR5A7C1393107CA-S,2,72.0,72.0,0.0,0.0,Men's Fashion,cod,2021,4,MALE,53,Cairo,No Cancelation or Refund
29969,10/29/2020,canceled,584659,MATMYI59ACA8CC89D21,2,120.0,120.0,0.0,0.0,Mobiles & Tablets,Easypay,2020,10,FEMALE,36,Cairo,product arrived too late
100702,12/20/2020,canceled,634858,HALEMA59BA8E3B15AAE,3,36.3,72.6,0.0,0.0,Home & Living,Easypay,2020,12,MALE,68,Cairo,product arrived too late
60926,06/10/2021,received,840513,ENTTOO59D5165823F48,2,69.8,69.8,0.0,0.0,Entertainment,cod,2021,6,FEMALE,71,Al Sharqiya,No Cancelation or Refund
114345,12/23/2020,canceled,649467,MEFAYB59F76B97223EB-XL,3,84.9,169.8,20.0,3396.0,Men's Fashion,Easypay,2020,12,MALE,53,Alexandria,product damaged during shipping
255484,06/11/2021,received,842108,ENTECO5A0C00E345122,2,2039.9,2039.9,15.82504044,32281.49999,Entertainment,easypay_voucher,2021,6,MALE,41,Cairo,No Cancelation or Refund
174446,02/17/2021,canceled,731077,MATASA5A54B2843BCBD,3,14.94,29.88,0.0,0.0,Mobiles & Tablets,Easypay,2021,2,FEMALE,59,Cairo,bad reviews
153190,12/29/2020,cod,695885,KABSTI5A044B27F0449,2,18.8,18.8,0.0,0.0,Kids & Baby,cod,2020,12,MALE,30,Mansoura,No Cancelation or Refund
57771,03/30/2021,canceled,762937,OTHPCB5A7D84604EC37,5,400.0,1600.0,0.0,0.0,Others,jazzwallet,2021,3,FEMALE,35,Cairo,product arrived too late
211060,04/09/2021,canceled,775078,OTHPCB5A7D84604EC37,3,400.0,800.0,0.0,0.0,Others,Payaxis,2021,4,FEMALE,72,Alexandria,Arriving date has changed
212631,04/11/2021,complete,777111,MEFPAK5A5323CDACD5C,11,54.9,549.0,0.0,0.0,Men's Fashion,Payaxis,2021,4,FEMALE,73,Cairo,No Cancelation or Refund
13868,06/08/2021,received,838537,KNO59D64DAF36939,16,2.6,39.0,36.53846154,1425.0,Superstore,jazzwallet,2021,6,FEMALE,59,Tanta,No Cancelation or Refund
48337,11/12/2020,canceled,593011,MATQMO59D1F6E4C907C,2,1340.2,1340.2,11.19235935,15000.0,Mobiles & Tablets,Payaxis,2020,11,FEMALE,40,Mansoura,product delivered to a wrong address
126524,12/25/2020,complete,663036,MEFEMO59AC21DFD158A-M,2,99.8,99.8,15.0,1497.0,Men's Fashion,Easypay,2020,12,FEMALE,26,Tanta,No Cancelation or Refund
205747,04/01/2021,canceled,767060,MATSAM5A7DBC627D4BD,2,1458.4,1458.4,17.8568294,26042.4,Mobiles & Tablets,Payaxis,2021,4,MALE,18,Cairo,High Price and Cheaper alternative
168669,01/28/2021,order_refunded,721880,APPORI5A2A3BA3CB0F4,2,677.5,677.5,0.0,0.0,Appliances,cod,2021,1,MALE,29,Alexandria,product arrived too late
257730,06/13/2021,canceled,845341,ENTROC5AE17BD03516D,3,405.3,810.6,24.0,19454.4,Entertainment,Easypay,2021,6,FEMALE,66,Cairo,product did not match the description
192323,06/13/2021,received,845998,MATINF5AE310D2D7A1A,2,1395.0,1395.0,14.37634409,20055.00001,Mobiles & Tablets,Easypay,2021,6,MALE,45,Alexandria,No Cancelation or Refund
184284,06/08/2021,complete,838488,APPPHI59FADA6102CD3,9,799.8,6398.4,0.0,0.0,Appliances,cod,2021,6,FEMALE,63,Cairo,No Cancelation or Refund
202805,03/30/2021,received,763073,MEFIHS5A54B0CDD0664,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2021,3,FEMALE,68,Cairo,No Cancelation or Refund
211395,04/09/2021,canceled,775314,WOFLAL5A8FD023A4338,11,99.0,990.0,0.0,0.0,Women's Fashion,Payaxis,2021,4,FEMALE,51,Alexandria,Arriving date has changed
262856,06/29/2021,canceled,858927,MATSAM5A78352870614,2,8812.5,8812.5,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,6,MALE,69,Alexandria,product did not match the description
9685,10/15/2020,canceled,579786,APPWES59AC987FDA473,2,892.5,892.5,0.0,0.0,Appliances,Payaxis,2020,10,FEMALE,67,Cairo,Arriving date has changed
26242,06/26/2021,received,856462,WOFALK5ACF2DD42237A,1,260.0,0.0,7.692307692,0.0,Women's Fashion,cod,2021,6,MALE,37,Tanta,No Cancelation or Refund
58387,11/28/2020,canceled,603506,MATBIG59AC9133D3D2A,3,85.0,170.0,15.0,2550.0,Mobiles & Tablets,Payaxis,2020,11,FEMALE,45,Cairo,product arrived too late
106476,12/21/2020,canceled,641130,MATOPP59D1F6DC12873,2,1494.8,1494.8,10.0,14948.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,49,Cairo,product damaged during shipping
141628,12/27/2020,complete,680439,APPWES59DDB1EDBC364,2,289.9,289.9,0.0,0.0,Appliances,cod,2020,12,MALE,57,Cairo,No Cancelation or Refund
185318,03/16/2021,order_refunded,742470,WOFORI5A16D07334CE4,2,140.0,140.0,0.0,0.0,Women's Fashion,cod,2021,3,MALE,71,Cairo,Arriving date has changed
241445,05/04/2021,canceled,818671,WOFTHE5AAF612232D15-41,2,44.9,44.9,0.0,0.0,Women's Fashion,cod,2021,5,MALE,36,Cairo,product did not meet the customer’s expectations
65239,06/11/2021,received,841422,HALKHA5AE304B5346C6,5,29.9,119.6,43.37792642,5188.0,Home & Living,jazzvoucher,2021,6,MALE,62,Mansoura,No Cancelation or Refund
111793,12/22/2020,canceled,646685,MATSAM5A0BFFF253B82,1,8229.2,0.0,4.860739805,0.0,Mobiles & Tablets,Easypay,2020,12,MALE,27,Alexandria,product damaged during shipping
31673,10/31/2020,order_refunded,585012,MATSAM59B7E8D3E0A3E,2,1374.2,1374.2,14.55392228,20000.0,Mobiles & Tablets,Payaxis,2020,10,FEMALE,34,Cairo,product defects
98281,12/26/2020,complete,671587,HALYAN5A005071E4E19,2,21.0,21.0,0.0,0.0,Home & Living,cod,2020,12,MALE,58,Cairo,No Cancelation or Refund
39673,09/14/2021,paid,896864,BAGSKI5B1A2A2FA3130,21,5.0,100.0,0.0,0.0,Beauty & Grooming,bankalfalah,2021,9,MALE,56,Tanta,No Cancelation or Refund
212843,04/17/2021,complete,787642,MATSAM5A7463EE3C1A5,3,1716.0,3432.0,13.0,44616.0,Mobiles & Tablets,easypay_voucher,2021,4,MALE,71,Cairo,No Cancelation or Refund
49757,11/12/2020,complete,593751,MATSAM59B7EB6B236A9,4,835.1,2505.3,33.48961801,83901.54,Mobiles & Tablets,Payaxis,2020,11,FEMALE,22,Alexandria,No Cancelation or Refund
32114,11/21/2020,canceled,599676,MATHUA59B7EB4505059,2,1314.4,1314.4,16.52160682,21716.0,Mobiles & Tablets,Payaxis,2020,11,FEMALE,39,Mansoura,product arrived too late
10309,09/16/2021,canceled,899545,MATOTH5B4DFE32E2C20,2,699.9,699.9,16.4309187,11500.0,Mobiles & Tablets,Payaxis,2021,9,FEMALE,50,Alexandria,Arriving date has changed
223708,04/20/2021,complete,790795,HALCUT5A741CFACD4BE,2,15.0,15.0,0.0,0.0,Home & Living,cod,2021,4,FEMALE,53,Cairo,No Cancelation or Refund
97732,09/10/2021,order_refunded,894669,WOFDEA5B03D54310752-M,6,34.9,174.5,57.30659026,10000.0,Women's Fashion,cod,2021,9,MALE,28,Cairo,product arrived too late
117853,12/23/2020,canceled,653161,MATSAM59DB759CA2898,2,2187.5,2187.5,18.28571429,40000.00001,Mobiles & Tablets,Easypay,2020,12,FEMALE,52,Alexandria,receiving wrong product
204564,07/11/2021,received,868193,VIT5ABCCF7FDF973,9,79.5,636.0,0.0,0.0,Superstore,Easypay,2021,7,MALE,60,Cairo,No Cancelation or Refund
67932,12/16/2020,canceled,615170,MEFAYB59FAB695BD4A4-S,2,69.9,69.9,0.0,0.0,Men's Fashion,Easypay,2020,12,FEMALE,73,Alexandria,product defects
25128,02/12/2021,order_refunded,729092,COMWOR5A1FB2D33466E,2,84.0,84.0,0.0,0.0,Computing,cod,2021,2,FEMALE,24,Cairo,product defects
237372,04/30/2021,canceled,813395,COMHP5A0D46AD62818,2,384.2,384.2,0.0,0.0,Computing,jazzwallet,2021,4,MALE,66,Cairo,product did not match the description
274435,07/28/2021,canceled,876387,MEFREG5A81655CDBBE2-XL,2,99.9,99.9,0.0,0.0,Men's Fashion,apg,2021,7,MALE,62,Cairo,bad reviews
119236,01/02/2021,complete,705311,BAGNIV59EF2E99AE1AF,2,33.12,33.12,0.0,0.0,Beauty & Grooming,cod,2021,1,MALE,65,Cairo,No Cancelation or Refund
205493,04/01/2021,complete,766775,HALNAD59E0AC4FB1B7E,11,25.0,250.0,0.0,0.0,Home & Living,cod,2021,4,FEMALE,46,Alexandria,No Cancelation or Refund
164740,01/22/2021,canceled,719306,MATSAM59B7EB59DF24E,2,2195.9,2195.9,0.0,0.0,Mobiles & Tablets,Easypay,2021,1,FEMALE,72,Cairo,product did not meet the customer’s expectations
259956,06/17/2021,received,849218,ENTTCL5AE55B8CED79D,2,2019.9,2019.9,12.7130551,25679.1,Entertainment,Payaxis,2021,6,FEMALE,48,Cairo,No Cancelation or Refund
15240,02/20/2021,order_refunded,732342,HALSHO59F8375B9DED0,2,19.8,19.8,0.0,0.0,Home & Living,cod,2021,2,MALE,41,Alexandria,product defects
5757,12/21/2020,complete,637909,MATINF59BB98EEA8AA6,2,680.0,680.0,10.0,6800.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,55,Cairo,No Cancelation or Refund
112802,12/22/2020,complete,647831,MEFWIN59CE3A7944F57,2,94.9,94.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,23,Tanta,No Cancelation or Refund
80459,12/22/2020,complete,646320,APPJAC5A03007DCFB9B,1,212.8,0.0,9.69924812,0.0,Appliances,Easypay,2020,12,MALE,23,Cairo,No Cancelation or Refund
92088,12/20/2020,complete,629712,MATHUA5A0C4EE009BE5,2,1998.4,1998.4,15.01200961,30000.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,31,Cairo,No Cancelation or Refund
264965,06/26/2021,received,856459,WOFALK5A8D08FDA5F79,11,250.0,2500.0,0.0,0.0,Women's Fashion,cod,2021,6,MALE,47,Cairo,No Cancelation or Refund
259538,07/04/2021,canceled,863895,ROO5AE983F2751EA,2,228.0,228.0,0.0,0.0,Superstore,bankalfalah,2021,7,FEMALE,22,Alexandria,product did not match the description
210481,04/08/2021,complete,773818,MEFBIS59ACF0CBE4464,2,44.3,44.3,0.0,0.0,Men's Fashion,cod,2021,4,FEMALE,24,Cairo,No Cancelation or Refund
229472,04/29/2021,canceled,803413,OTHPCB5AB351EC4F66C,3,50.0,100.0,0.0,0.0,Others,Payaxis,2021,4,MALE,62,Alexandria,product did not match the description
8199,06/19/2021,canceled,851948,BAGNOV5AE4711FB800F,3,89.4,178.8,23.098434,4130.0,Beauty & Grooming,bankalfalah,2021,6,FEMALE,52,Cairo,Arriving date has changed
216442,04/16/2021,canceled,783006,MATINF5A7D8FDBCEEE8,3,902.6,1805.2,20.0,36104.0,Mobiles & Tablets,Payaxis,2021,4,MALE,25,Tanta,Arriving date has changed
33135,11/06/2020,complete,587539,MATASU59ACA85164A89,2,149.9,149.9,0.0,0.0,Mobiles & Tablets,cod,2020,11,MALE,65,Cairo,No Cancelation or Refund
49569,06/06/2021,canceled,836158,MATNOK5A61D196CD9DC,2,639.9,639.9,12.55524301,8034.1,Mobiles & Tablets,jazzvoucher,2021,6,FEMALE,26,Alexandria,product delivered to a wrong address
25250,05/28/2021,received,831264,MEFMIL59ABBF3C084D5-42,2,74.9,74.9,0.0,0.0,Men's Fashion,cod,2021,5,MALE,51,Cairo,No Cancelation or Refund
4601,10/04/2020,canceled,576292,Lala_1151004100117-SCB-11,4,299.0,897.0,0.0,0.0,Women's Fashion,Payaxis,2020,10,FEMALE,40,Cairo,product arrived too late
61570,11/27/2020,complete,602745,WOFBUY59D740869090C,2,69.9,69.9,0.0,0.0,Women's Fashion,cod,2020,11,FEMALE,34,Cairo,No Cancelation or Refund
155734,12/30/2020,complete,699781,MEFPAK5A129EFE65B4F-L,2,29.9,29.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,67,Cairo,No Cancelation or Refund
14931,07/09/2021,canceled,867270,WOFASI5AE323E507845,2,1149.5,1149.5,15.0,17242.5,Women's Fashion,bankalfalah,2021,7,MALE,50,Cairo,Arriving date has changed
190730,03/25/2021,order_refunded,756374,WOFUNZ5A094414E7CB9-7,2,199.9,199.9,0.0,0.0,Women's Fashion,customercredit,2021,3,FEMALE,49,Cairo,Arriving date has changed
268002,07/03/2021,order_refunded,862879,MEFC-T59AC48FBDBBFA,2,34.9,34.9,0.0,0.0,Men's Fashion,cod,2021,7,MALE,31,Alexandria,product did not match the description
278135,08/13/2021,canceled,883552,WOFKHA5B0D0C367D258-M,2,126.0,126.0,0.0,0.0,Women's Fashion,cod,2021,8,FEMALE,27,Cairo,product did not match the description
278280,08/13/2021,canceled,883891,HASQAR5A5369922FF49,2,16.0,16.0,0.0,0.0,Health & Sports,apg,2021,8,MALE,25,Tanta,product did not match the description
174658,05/28/2021,canceled,830983,OTHOTH5A0945D0A72F4,9,0.2,1.6,0.0,0.0,Others,cod,2021,5,MALE,24,Cairo,bad reviews
236557,04/30/2021,canceled,811717,OTHPCB5ABB20722019C,6,50.0,250.0,0.0,0.0,Others,bankalfalah,2021,4,FEMALE,68,Mansoura,product delivered to a wrong address
230279,04/29/2021,canceled,803042,OTHPCB5AB351EF0B963,5,500.0,2000.0,0.0,0.0,Others,Easypay,2021,4,MALE,39,Mansoura,product did not match the description
53752,12/27/2020,received,680447,MEFWIN5A01721D0CC36-M,2,54.9,54.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,75,Cairo,No Cancelation or Refund
276797,09/10/2021,canceled,894386,OTHOTH5A097CEF981C2,2,10.0,10.0,0.0,0.0,Others,cod,2021,9,FEMALE,72,Tanta,product did not match the description
247697,06/07/2021,complete,837014,MEFNAR59F7253804463,2,79.8,79.8,0.0,0.0,Men's Fashion,cod,2021,6,FEMALE,41,Mansoura,No Cancelation or Refund
83109,03/01/2021,canceled,735434,MEFDEA59D38D8F0DB9F-L,4,169.9,509.7,30.0,15291.0,Men's Fashion,Easypay,2021,3,FEMALE,21,Cairo,product did not meet the customer’s expectations
178276,08/28/2021,received,889801,HASQAR5ABC7025E8509,2,9.9,9.9,0.0,0.0,Health & Sports,cod,2021,8,MALE,50,Cairo,No Cancelation or Refund
61926,01/10/2021,canceled,711180,MATSON59FFF2B7DD758,2,68.1,68.1,0.0,0.0,Mobiles & Tablets,Easypay,2021,1,MALE,25,Cairo,product arrived too late
258233,06/14/2021,canceled,846531,MATSAM5AAB5AEE5DBA7,1,2877.0,0.0,9.790754258,0.0,Mobiles & Tablets,jazzvoucher,2021,6,MALE,42,Alexandria,product did not match the description
177086,06/04/2021,complete,833601,HASQAR5A7449994BBA7,4,18.6,55.8,0.0,0.0,Health & Sports,cod,2021,6,MALE,50,Cairo,No Cancelation or Refund
31839,04/25/2021,canceled,793084,COMSAN5A68296C4B095,3,87.0,174.0,20.0,3480.0,Computing,Easypay,2021,4,FEMALE,29,Alexandria,product arrived too late
209274,04/06/2021,order_refunded,772175,WOFUNZ5A980C4E1161B-8,2,124.95,124.95,0.0,0.0,Women's Fashion,cod,2021,4,FEMALE,72,Alexandria,Arriving date has changed
237722,04/30/2021,canceled,813183,OTHPCB5ABB206E59D2C,3,200.0,400.0,0.0,0.0,Others,Payaxis,2021,4,MALE,57,Cairo,product did not match the description
30230,12/23/2020,received,650327,MEFBAT5A0144EE91D0A-44,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,75,Cairo,No Cancelation or Refund
131423,12/26/2020,canceled,669025,MATLEN5A000D63006BF,2,979.9,979.9,10.0,9799.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,62,Alexandria,product damaged during shipping
72515,12/13/2020,canceled,610815,MATSAM59DB75ADB2F80,1,1400.0,0.0,8.214285714,0.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,49,Cairo,product did not meet the customer’s expectations
90785,12/20/2020,cod,625913,AHM59C0C5A1C4DF6,2,4.9,4.9,0.0,0.0,Superstore,cod,2020,12,FEMALE,57,Mansoura,No Cancelation or Refund
71394,03/21/2021,complete,748684,ENTECO5A0C00E345122,2,1979.2,1979.2,11.11560226,21999.99999,Entertainment,Easypay,2021,3,MALE,71,Al Sharqiya,No Cancelation or Refund
143396,12/27/2020,complete,682702,COMHP5A0416FB4BFFF,2,372.5,372.5,0.0,0.0,Computing,cod,2020,12,MALE,62,Alexandria,No Cancelation or Refund
140371,12/28/2020,complete,692226,MATSAM59DB75ADB2F80,2,1369.8,1369.8,15.40297854,21099.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,52,Cairo,No Cancelation or Refund
219194,04/17/2021,canceled,785552,OTHPCB5A7D8A1240398,3,1200.0,2400.0,0.0,0.0,Others,Easypay,2021,4,MALE,64,Mansoura,product did not match the description
37791,12/23/2020,complete,651173,APPDAW59F97AFF95276,3,549.9,1099.8,23.14238953,25452.00001,Appliances,easypay_voucher,2020,12,MALE,70,Tanta,No Cancelation or Refund
182463,07/29/2021,order_refunded,877226,BAGBES5AD6F97FB6CD0,2,80.0,80.0,0.0,0.0,Beauty & Grooming,cod,2021,7,MALE,51,Cairo,Arriving date has changed
106916,12/23/2020,complete,654931,APPNAT59E0BBA2681FA,2,264.0,264.0,0.0,0.0,Appliances,cod,2020,12,MALE,56,Cairo,No Cancelation or Refund
259269,06/16/2021,received,847916,ENTNOB5AE5EE14957AE,2,1123.0,1123.0,11.02582369,12382.0,Entertainment,jazzvoucher,2021,6,FEMALE,68,Cairo,No Cancelation or Refund
161614,01/09/2021,canceled,710247,APPORI5A05B22F3720C,1,2552.1,0.0,7.836683516,0.0,Appliances,Easypay,2021,1,FEMALE,20,Alexandria,bad reviews
70373,01/01/2021,received,703420,MEFAYB59F76BC052E72-L,2,69.9,69.9,0.0,0.0,Men's Fashion,cod,2021,1,FEMALE,34,Mansoura,No Cancelation or Refund
151474,06/11/2021,order_refunded,842587,APPORI5A00406DF0B76,2,3041.7,3041.7,15.82499918,48134.90001,Appliances,easypay_voucher,2021,6,FEMALE,36,Cairo,product arrived too late
284841,09/17/2021,canceled,900462,MATTEL5AA6304F31675,2,199.5,199.5,0.0,0.0,Mobiles & Tablets,cod,2021,9,FEMALE,43,Cairo,product delivered to a wrong address
26555,01/21/2021,received,718702,MEFTHE59F6D78B064A4-41,2,59.9,59.9,0.0,0.0,Men's Fashion,cod,2021,1,MALE,67,Cairo,No Cancelation or Refund
2486,03/03/2021,order_refunded,737229,APPLG59CA06F23B740,2,8499.9,8499.9,0.0,0.0,Appliances,cod,2021,3,MALE,27,Cairo,product defects
112887,12/22/2020,complete,647950,ENTECO5A0C1CCF5C177,2,2739.6,2739.6,13.50562126,37000.0,Entertainment,easypay_voucher,2020,12,FEMALE,45,Alexandria,No Cancelation or Refund
236631,04/30/2021,canceled,811809,OTHPCB5ABB2073BDF0C,3,50.0,100.0,0.0,0.0,Others,bankalfalah,2021,4,MALE,35,Cairo,product delivered to a wrong address
112890,12/22/2020,complete,647932,MATHUA5A0C4FB65E163,2,1054.1,1054.1,15.12285362,15941.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,49,Mansoura,No Cancelation or Refund
147177,12/28/2020,canceled,688092,APPORI5A01929E906B1,2,576.5,576.5,17.34605377,10000.0,Appliances,Easypay,2020,12,FEMALE,29,Cairo,High Price and Cheaper alternative
239952,05/01/2021,canceled,816329,OTHPCB5ABB207A3FD50,6,50.0,250.0,0.0,0.0,Others,Easypay_MA,2021,5,FEMALE,61,Cairo,product did not match the description
142397,06/30/2021,canceled,860608,MEFSAB5AD7FB484BA07-M,2,185.0,185.0,0.0,0.0,Men's Fashion,bankalfalah,2021,6,FEMALE,36,Tanta,product arrived too late
63140,07/04/2021,canceled,864720,MEFNAR5A9CF2925F62E,5,74.9,299.6,46.00133511,13782.0,Men's Fashion,bankalfalah,2021,7,FEMALE,63,Mansoura,product arrived too late
33292,12/21/2020,complete,636466,MATINF59C9002A3CDEC,3,950.0,1900.0,10.0,19000.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,54,Mansoura,No Cancelation or Refund
83459,01/14/2021,complete,714357,SOGCRY59AC43E7AC126,2,12.4,12.4,0.0,0.0,Soghaat,jazzwallet,2021,1,MALE,24,Tanta,No Cancelation or Refund
174536,03/31/2021,order_refunded,763707,OTHPCB5A8AB49E77725,2,0.1,0.1,0.0,0.0,Others,cod,2021,3,MALE,24,Cairo,product arrived too late
93240,12/20/2020,received,629726,MATROM59D5F67AACC12,2,129.9,129.9,0.0,0.0,Mobiles & Tablets,cod,2020,12,MALE,43,Cairo,No Cancelation or Refund
233142,04/29/2021,canceled,806355,OTHPCB5AB351EAC0B01,4,50.0,150.0,0.0,0.0,Others,Easypay_MA,2021,4,MALE,58,Cairo,product did not match the description
282344,09/06/2021,canceled,893078,KABINT5AF963D6AE798,3,66.0,132.0,0.0,0.0,Kids & Baby,bankalfalah,2021,9,MALE,32,Cairo,product did not match the description
1644,03/05/2021,canceled,737942,ENTSAM5A0C54E5D6547,2,2860.0,2860.0,0.0,0.0,Entertainment,cod,2021,3,MALE,35,Cairo,product is not required anymore
63982,12/28/2020,canceled,687891,MEFAYB59F7767AF3E07-L,2,99.8,99.8,0.0,0.0,Men's Fashion,Easypay_MA,2020,12,MALE,19,Cairo,High Price and Cheaper alternative
145320,12/27/2020,complete,684895,MATALC5A16E51BA8024,2,963.5,963.5,10.0,9635.0,Mobiles & Tablets,Easypay_MA,2020,12,FEMALE,39,Cairo,No Cancelation or Refund
47901,12/23/2020,complete,651688,APPNAT5A0A01860CE92,3,86.8,173.6,20.36866359,3536.0,Appliances,easypay_voucher,2020,12,FEMALE,61,Cairo,No Cancelation or Refund
133240,12/26/2020,complete,671299,MEFAYB59F76B97223EB-M,2,84.9,84.9,0.0,0.0,Men's Fashion,cod,2020,12,MALE,37,Alexandria,No Cancelation or Refund
269156,07/06/2021,received,865517,APPGEE5AFC60758F85A,2,1540.0,1540.0,0.0,0.0,Appliances,cod,2021,7,FEMALE,43,Cairo,No Cancelation or Refund
180782,03/04/2021,complete,737457,MATREM5A4B22B099096,2,189.9,189.9,0.0,0.0,Mobiles & Tablets,cod,2021,3,FEMALE,25,Cairo,No Cancelation or Refund
46986,11/15/2020,order_refunded,596498,SUR59D62D768E2F2,5,47.0,188.0,20.0,3760.0,Superstore,Payaxis,2020,11,FEMALE,71,Cairo,product arrived too late
148317,03/24/2021,canceled,755781,APPKEN5A7C22929B6DE,2,5263.2,5263.2,11.0,57895.2,Appliances,easypay_voucher,2021,3,MALE,36,Cairo,product damaged during shipping
135572,12/27/2020,complete,673783,MATSAM59DB75ADB2F80,3,1369.8,2739.6,21.1695138,57996.00001,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,74,Cairo,No Cancelation or Refund
112087,01/10/2021,complete,712119,APPBIN59AC8F3A515E5,2,139.9,139.9,14.29592566,2000.0,Appliances,cod,2021,1,MALE,40,Cairo,No Cancelation or Refund
